BTC	ETH	XRP	LTC	XLM
-0.0203240181583442	0.0580094366303213	-0.0292515395547135	-0.0439189189189189	0.00358583594800547
-0.0200654678399864	-0.0999971153846154	0.0408686104672441	-0.00353356890459372	-0.0361768646717284
0.000563966856101668	-0.0645094086236903	-0.132208157524613	0.00709219858156029	-0.00880444856348487
-0.00147415886229611	0.0785590129073961	0.0426796326310103	-0.00704225352112677	0.0205703599812998
-0.00525401650021714	-0.0394267320337565	-0.0380829015544041	-0.00709219858156029	-0.01099404489235
0.00314286961456196	-0.0363149337228208	-0.00727174791273906	0.0392857142857144	0.031959240389069
0.0137940037422218	-0.0235017975798158	0.0212967986977754	0.0171821305841924	0.00673249551166977
-0.00639539874667345	0.0336259861658574	-0.0062425288882986	-0.0304054054054054	0.0231832367365136
-0.00120955548835803	0.0635251266162052	0.02071638599305	-0.00696864111498258	-0.0313725490196078
-0.0178192984732494	-0.020670364272813	-0.0510671729736807	-0.0175438596491229	-0.0364372469635629
0.0155444977762121	-0.0187705307780776	-0.0109010625086243	0.0142857142857143	-0.00186741363211936
-0.00147428670540284	-0.00930365625928703	-0.0697544642857142	0.0105633802816902	-0.0261927034611787
0.0184557929477158	-0.0893166152902487	0.00629874025194954	0.0209059233449478	-0.0115273775216139
0.002600946573999	-0.0951155959243373	-0.00894187779433684	-0.0136518771331058	-0.000971817298347829
-0.00340222845964099	0.0675624097589997	-0.022406015037594	0	0.00729571984435789
-0.00674234018946835	-0.0828600292125339	0.00538378710967548	-0.0069204152249135	-0.00193143408981173
0.0274102079395085	-0.191378379915626	-0.0371787025703795	0.0696864111498257	0.0116110304789551
-0.0102450447436648	0.134262960510288	-0.113459399332592	-0.03257328990228	-0.0172166427546628
-0.00266170940893149	0.117217679604807	-0.0105753719304535	0.0134680134680133	-0.0340632603406327
0.0063119545878167	-0.0655647375460979	-0.0130434782608696	-0.00332225913621255	0.120403022670025
-0.0010945064197012	-0.0168657592199532	0.0770925110132159	-0.00333333333333326	-0.0665467625899279
0.0060685237473134	0.0126692151482373	-0.0598159509202454	0.0133779264214045	-0.0303468208092486
-0.00196875130901017	-0.027346904918863	-0.0509334783396774	-0.00660066006600661	0.0188772975658221
0.00889784269285656	-0.0594512993376512	-0.0435446906035141	0.0033222591362127	-0.03022915650902
0.0236292536816707	0.0349991966823779	0.0638977635782748	0.043046357615894	0.0442433383609854
-0.0125579127042185	-0.0634093860707452	0.00882132132132119	-0.0285714285714285	-0.000962927298988845
-0.00275754208338473	0.0202301325264035	-0.0639999999999999	0	-0.0380722891566265
0.0067271976888155	0.0465035482438926	-0.00954084675014914	0.0163398692810457	0.0626252505010021
0.00414053211987042	-0.034998493762949	0.0108368452739314	0	-0.0174446016030175
0.00861435453580474	0.011317863781084	0.0287869763748263	0.0128617363344052	0.0124760076775432
-0.00704310868245298	-0.014068536276917	0.0150521034349672	-0.00317460317460311	-0.0374407582938389
0.0171211935917818	-0.0293516285162053	0.0222433460076045	0.0127388535031847	0.0344657804037421
0.00993948138351176	-0.139366910500202	0.00762506974149158	-0.0125786163522013	-0.0885292717753451
0.00924639866661369	0.0744022578819354	-0.00350682908822442	-0.0127388535031847	0.00992167101827672
0.0336190625983014	-0.0451752871619817	-0.000185219485089856	0.00322580645161283	0.00103412616339196
0.0295583368204815	0.0199125807323461	-0.0361244905520563	-0.0128617363344052	0.0258264462809917
-0.0332545078332841	-0.0538106429717569	-0.0430520853353835	-0.01628664495114	-0.00704934541792554
0.00687968200580955	-0.0554725013230733	0.0128539867443261	0.00993377483443702	-0.0197768762677484
0.0228515031885818	-0.110804598641348	-0.0618679357525282	0.0131147540983607	-0.0325918261769271
-0.0118384917984116	0.0287469327022806	-0.00718664130205034	-0.00323624595469249	0.056149732620321
0.0291057948698689	0.269092770645319	0.00553544815839897	0.00974025974025968	-0.00911392405063302
0.00905043427487051	-0.0494009180873063	-0.00973957230573789	0	-0.000510986203372577
0.0186256781193489	0.0443485399059032	-0.00320718409236677	-0.00321543408360122	-0.0168711656441717
0.00720752707260795	0.0930623325467094	-0.0227370227370228	-0.00967741935483879	-0.0192407696307852
0.00571065989847717	0.187127763015004	0.0261194029850747	0.00977198697068412	-0.0137857900318134
0.029758149316509	0.189143695551997	-0.0055614973262032	-0.00322580645161298	0.0736559139784946
0.0368630654549167	0.14989978623363	0.00559260055926005	0.00323624595469263	0.0115172759138708
0.0303328737443372	0.21	-0.00877005347593588	0.219354838709677	0.0242574257425743
0.045115656662206	-0.140495867768595	0.0442382391022875	0.074074074074074	0.055582406959884
-0.0422230351807816	-0.118627884615385	-0.0314114486464146	-0.064039408866995	-0.0109890109890111
0.0358404685361428	0.156413677537319	0.0456582035417111	0.0421052631578948	-0.0148148148148148
0.10988538241711	-0.0662367924528302	0.0520301979187921	0.0505050505050506	0.0291353383458647
0.116919073064038	0.0204195035507568	0.0440263770364623	0.103365384615385	-0.000456621004566271
0.0201774825244162	-0.109851485148515	-0.0809957272896154	-0.0784313725490195	-0.00411146642302416
-0.0612547380697832	-0.00379622935320616	-0.0891449363250456	-0.0638297872340427	-0.0770642201834863
-0.0307493205642552	0.0339367399962261	0.0124278739458501	-0.103535353535354	-0.0472166998011928
0.0320719950863887	0.00209711975396099	0.0289346777729067	0.0140845070422536	0.0511215440792904
-0.0339215483336784	0.109944890697369	-0.010012782275245	-0.05	-0.0357320099255582
0.0184535447411415	-0.0298271844660194	-0.00817731870023668	-0.00584795321637427	0.0463201235203294
-0.114237626886867	-0.0649769133314253	-0.0440442612280321	-0.0823529411764705	0.00295130349237576
-0.0764206401045069	-0.152533103297701	-0.032228778937812	-0.048076923076923	-0.0367827366356057
0.087019416227337	0.131192467060439	0.0649624765478423	0.104377104377104	0.0814663951120163
-0.00414017447878154	0.00936127835875631	-0.0140938119356969	-0.0152439024390243	-0.0706214689265536
-0.011403118040089	-0.0169052843945775	-0.0332812150993969	-0.0123839009287926	0.00354609929078017
-0.0382686011234268	0.0197522085660409	-0.0376617375231053	-0.0376175548589342	0.00353356890459367
0.0330449448730362	0.0249280645389069	0.0165666266506602	0.0390879478827362	-0.0331991951710262
0.013121693121693	0.0872349999246471	0.00377893245158252	0.00313479623824459	0.0483870967741934
-0.00149213644095616	-0.0165158415841585	0.00188235294117631	-0.00312500000000007	-0.0526054590570718
-0.0252249021190113	-0.0380411529428108	-0.00845467355565984	-0.0188087774294671	0.0110005238344683
-0.0126628851755327	-0.0320366036930214	0.00118427285646608	-0.00319488817891367	-0.0181347150259068
0.0152475001552699	0.0553777624010726	0.00425833924769335	0.00961538461538455	0.00791556728232192
-0.00731043342611564	-0.00832052779314439	0.00518256772673741	-0.00317460317460311	0.0324607329842931
-0.00459111357613856	-0.0217444303721626	0.00492149050855406	-0.00636942675159236	-0.0365111561866125
-0.0092864881597276	-0.0493976043566368	-0.0107276119402985	-0.00320512820512828	-0.0173684210526316
0.0254960162474612	-0.0407180253968324	0.0179160773220178	0.0739549839228296	0.0219603642206749
0.0745559245604949	0.0239086454894232	-0.00625289485873092	0.0808383233532934	0.00628930817610067
0.0151979131223773	-0.0183581905555751	-0.00349568865066404	-0.00831024930747917	-0.0802083333333334
-0.00184336945592678	0.0550169306792665	-0.00888681010290007	-0.0167597765363129	-0.0141562853907135
0.0389221556886228	-0.0405033072950509	0.0143935818782445	0.0426136363636363	-0.000574382538770773
0.0162406744054512	-0.00625416849720131	-0.0227959990695511	-0.0136239782016348	-0.00459770114942527
-0.0393035089579137	0.0019252816626371	-0.0264222804094263	-0.0524861878453039	0.00404157043879911
-0.00910369941239761	-0.0612597165066301	0.0202933985330073	-0.0262390670553937	0.0161012075905692
0.00517831788190098	-0.0110410248292155	0.0213275820752458	0.0119760479041916	-0.0311262026032824
0.0058994599085999	0.0343510933419362	0.115438761145002	-0.00591715976331361	0.174065420560748
0.0709565504708409	0.0266617938886316	0.115061001262095	0.0476190476190477	-0.072636815920398
-0.000437074174058403	-0.0312347090457517	0.00811167704206747	-0.0142045454545454	0.0300429184549357
0.017387725706055	-0.0290077797725913	0.0404191616766467	0.0518731988472622	0.0234375000000001
0.0506143500025281	0.0133791219627643	0.218525179856115	0.0109589041095891	0.166412213740458
0.00481278275098662	-0.036431509831922	0.258007380073801	-0.00542005420054201	-0.099912739965096
-0.00498132004981316	0.0608823644509303	-0.00926903672415807	-0.00272479564032692	-0.0179350460494426
0.0877539231731972	0.10633796448341	-0.000355281856939783	0.0491803278688524	0.0538005923000988
-0.0374828517059787	0.0507775108038401	0.011254590688307	-0.0598958333333333	-0.0697892271662765
-0.0028505747126437	-0.0246567714767962	0.0284676663542643	0.00554016620498615	0.0402819738167171
0.024022500922169	0.0421226508158391	-0.132703041348673	-0.00550964187327824	-0.0309777347531463
0.0475933180242244	0.0170973049942499	-0.12214342001576	0.0609418282548477	-0.0659340659340659
-0.0223287200206309	-0.0186316831683168	0.010622381807301	-0.0339425587467363	-0.0128342245989304
0.00252786142923082	-0.0509301016362283	-0.00903034789045143	0.0108108108108108	0.00595882990249184
0.0165321873355552	-0.0218709239173765	-0.0458619659396474	0.00534759358288759	-0.00430802369413031
-0.00280402053405809	-0.0131014522995196	-0.0150305307656178	-0.0106382978723403	-0.00378583017847477
-0.0424813981657726	-0.00461086786069821	-0.00890160546812901	-0.0483870967741936	-0.0521172638436483
-0.00912623113761638	-0.00344512852851863	0.00545308740978351	-0.0225988700564972	0.0194730813287514
-0.00471913186211926	-0.0405974437454136	-0.0121231456372628	-0.0115606936416185	-0.0292134831460674
0.0133541012895984	-0.0070874633476896	-0.0277732924269335	0.0467836257309942	0.00810185185185192
0.0284358047016276	0.00604258126018993	-0.00830426839395459	0.0167597765363129	0.0160734787600459
0.00147259220185494	0.00822577618382371	0.0864176854798191	-0.0054945054945055	0.0327683615819208
-0.0842313178975091	-0.0181073873774506	-0.0482503468475412	-0.0552486187845304	-0.0973741794310722
0.0133007405277159	0.00206177605274033	0.0273728539034661	0.0175438596491228	0.0424242424242424
-0.00127713920817374	-0.0132653716581131	-0.000472962320668379	-0.00287356321839074	0.0331395348837209
0.0253386378706073	0.0331938864267075	-0.0119873817034701	0.00864553314121032	-0.0191333708497467
-0.0146889001801469	0.044560817543932	-0.0130906768837803	-0.0114285714285714	0.0114744693057946
0.00925882518400447	0.0236677566291429	-0.0229699126496279	0.00578034682080925	-0.00680657969370396
0.00873261026081703	0.0155129603167292	-0.0140728476821192	0.00862068965517236	-0.00171330668189604
-0.00204913314760663	-0.0114975992168975	0.0184718723761545	-0.00284900284900279	-0.00400457665903894
-0.00791343669250648	0.037114618769768	-0.0079142621599341	-0.00571428571428572	0.00172314761631257
0.00716262412502031	-0.0179287070238347	-0.00980555093900615	0.00574712643678161	0.00229357798165131
-0.00260915744995266	-0.00450926158746121	0.0144343739509903	-0.00857142857142852	-0.0154462242562928
-0.00659783313269739	0.000719866635233912	-0.00678358702845801	-0.00576368876080692	-0.0284718187100523
0.0674419146605765	-0.00931262225774568	0.00599700149925045	0.0434782608695652	0.0334928229665071
-0.0105228686824582	0.0475411489323306	-0.0175525749296241	-0.0083333333333334	-0.027199074074074
-0.0123998852679655	4.45890661528787e-05	0.00825889094892979	-0.00280112044817921	0.0404521118381915
0.000848953329907722	0.0125634225851791	-0.00434637245068539	-0.00561797752808989	0.00914808461978283
0.000982164780463845	0.0608157673250731	-0.0102417730020148	0.0056497175141243	-0.0147308781869688
-0.0284102312512544	0.0754716981132074	-0.00695504664970318	-0.0196629213483146	0.0023001725129384
-0.00762009685785764	-0.00877192982456141	-0.0102494021182098	-0.00286532951289405	0.0464716006884682
-0.00476443786571687	0.0530973451327434	-0.045736969278564	-0.00287356321839074	0.0493421052631578
-0.153331319281448	0.0168067226890756	-0.0542593597395551	-0.135446685878963	-0.0924764890282131
0.0637059808415449	0.00826446280991736	-0.0223752151462995	0.03	0.00633275762809438
-0.0135211849099448	0.0901639344262296	0.0301251956181533	-0.0194174757281554	-0.0194508009153318
0.0127386868951086	0.0751879699248119	0.0113938473224459	0.00660066006600661	-0.00175029171528586
-0.0181315701113207	-0.0419580419580418	-0.0103266992114158	-0.00983606557377043	0.0672121566335476
0.105432066289623	0.116788321167883	0.0208689053310569	0.122516556291391	-0.0027382256297919
-0.0237251029198297	0.0130718954248366	-0.0126370563092363	-0.0501474926253687	-0.0455793520043932
-0.0676887827231511	-0.0322580645161291	-0.0374552983248636	-0.0434782608695653	-0.0195627157652474
0.0130722371826714	0.313333333333333	0.00117324990222933	0.0064935064935065	-0.00469483568075116
0.0399494180494981	0.0862944162436549	0.0193359374999999	0.0258064516129032	0.0159198113207547
-0.0278928952527484	0.16822429906542	-0.0160950373634796	-0.0157232704402517	-0.00812536273940796
0.001072167053838	-0.0880000000000001	0.0553067185978579	0.00638977635782748	0.11234640140433
0.00719112584470241	0.0482456140350879	0.200590514855139	0.0444444444444445	0.175697001578117
-0.0371673798009976	0.0585774058577404	-0.0430371964340608	-0.0516717325227963	-0.146308724832215
-0.00215624917825868	-0.0158102766798417	0.0986186957918407	-0.00320512820512828	-0.0104821802935011
-0.00318865786491695	-0.0160642570281125	-0.0301169590643274	-0.0096463022508038	-0.0810381355932203
-0.0250885634219849	-0.0571428571428572	-0.0354235755200482	-0.00974025974025982	0.0236311239193084
0.0116332673482117	-0.0432900432900433	0.0223472417565244	0.00983606557377057	0.00900900900900898
0.00372594220768773	0.104072398190045	0.0345460103943748	0	0.00223214285714291
-0.0120176258512485	0.0368852459016393	0.0169917257683216	-0.00974025974025982	0.00612472160356344
0.0530882551696175	0.0197628458498025	0.0126398372802556	0.0360655737704919	-0.00221361372440514
-0.00780307502759302	-0.0155038759689923	0.041893830703013	-0.00632911392405064	0.0171935662784248
-0.0259474841547019	-0.00393700787401584	0.0908840539796199	-0.0127388535031847	0.0163576881134133
0.000265590141294016	0.1699604743083	0.052511991921232	-0.00322580645161298	-0.00643776824034339
-0.00841697201423189	0.0743243243243244	-0.0416166946509955	-0.00970873786407761	-0.00593952483801293
0.00690855536216357	0.270440251572327	-0.0220247778751094	0.00653594771241831	-0.00814774579033136
0.0149456160412733	0.0990099009900991	0.00486244401791425	0.0064935064935065	0.0125958378970427
-0.00524040351107035	0.353603603603603	-0.00483891506430661	-0.00645161290322581	0.0156841535965386
0.0121427630712499	-0.0765391014975042	0.0209852847088931	0.00974025974025968	0.248136315228967
0.0197782751262167	-0.0288288288288289	0.0348414588294273	0.00643086816720258	-0.0601535836177475
0.0392231919563109	-0.0278293135435992	0.04032941746397	0.0255591054313099	-0.00590104403086699
-0.0173120840802495	0.00954198473282439	0.00477299185098945	-0.0093457943925233	0.00593607305936073
0.0182667799490229	-0.183364839319471	-0.0208550573514077	0.00943396226415088	0.202451202905129
0.0216692434170163	-0.12962962962963	-0.0370370370370371	0.00934579439252344	-0.185352963382408
0.014532090699462	0.170212765957447	-0.0175718849840254	0.00308641975308635	-0.0166821130676552
-0.00374079598456326	0.0772727272727272	0.0312695434646654	0	-0.00565504241281823
0.0389030157560779	-0.0843881856540085	0.000970285021224903	0.0646153846153846	-0.00426540284360185
0.00375148686979592	0.0714285714285715	-0.0185387131952018	0	0.0266539742979534
-0.00239288969917961	0.208602150537634	-0.0061728395061728	0.00578034682080925	-0.0839128419100603
-0.0388577955454026	-0.00533807829181499	-0.00993788819875779	-0.0229885057471265	-0.0369433198380566
0.0100061795883443	0.116279069767442	0.0132998745294856	-0.00882352941176465	0.0294272201786652
-0.000964819390516457	-0.0224358974358975	-0.00606736007924721	0	0.00816743236345094
0.0179252838366231	-0.0295081967213114	0.00386196586520491	0.0148367952522255	-0.0162025316455697
0.000856184195302568	0.0861486486486486	-0.0106726234797716	-0.00292397660818707	0.0308800823468862
0.00226579117728664	0.00622083981337481	-0.0104114400401405	0.00879765395894422	-0.0109835247129305
0.00968858131487887	-0.0200927357032457	0.00430979845354282	0.00290697674418611	-0.016153457849571
-0.00589444825222752	0.206624605678234	0.0104758298624258	-0.00579710144927537	-0.0205233453052847
-0.0255791505791506	0.10718954248366	0.0029977516862355	-0.0174927113702624	-0.0130958617077004
-0.00551899808957766	0.0968122786304603	0.0164383561643836	-0.0148367952522256	0.00318471337579614
-0.0254002134471718	0.120559741657697	-0.00808625336927225	-0.0210843373493975	0.0126984126984127
-0.0252348274687302	0.0566762728146013	-0.0269268774703559	-0.0184615384615385	-0.0470219435736676
0.0178245999450782	0.0345454545454546	-0.00228484386900215	0.00940438871473362	0.0625
0.0162125039856761	-0.160808435852373	0.00737913486005077	0.015527950310559	0.234262125902993
-0.000844757675226796	0.0314136125654449	0.00391513008335435	-0.00611620795107034	-0.0735785953177257
0.00214991424499357	0.208121827411168	0.0134608126808405	0.00923076923076917	0.00586642599277978
0.00547172540134017	-0.0495798319327731	0.016633565044687	0.00304878048780495	0.0623598026020636
0.0109318437897059	-0.0203359858532273	0.0748473748473749	0.0273556231003039	0.0840371621621621
-0.0238801014963599	0.221119133574007	-0.0117005566284222	-0.0266272189349112	-0.115699259836385
0.00595209173509545	0.0702143385070215	-0.00747126436781599	0.00607902735562311	-0.0409691629955946
0.00572366991088464	-0.140193370165746	-0.0180660104226983	-0.00302114803625385	-0.0179145613229214
0.000936509461146831	0.0449799196787149	-0.0345559617879467	0.0030303030303031	0.0257249766136576
0.000431830722356853	-0.037663335895465	-0.000977278279990357	0	-0.0259917920656636
0.00865686674180479	-0.115015974440895	0.0133284421618977	0	0.00514981273408247
-0.0263182920450763	-0.0072202166064982	-0.0202727163026427	-0.0422960725075529	-0.0777829529576153
0.00217311683555118	-0.0427272727272728	-0.0126862914151988	0.00315457413249219	0.0176767676767676
0.0080888802260988	-0.0199430199430199	-0.00698602794411184	0.00943396226415088	0.0362282878411911
-0.00108758700696053	0.14922480620155	0.0109296482412061	-0.00311526479750772	-0.00670498084291194
0.0115651690014758	-0.0497470489038786	0.00782900459798668	0.00937499999999994	0.00241080038572817
-0.000119591475519516	0.102040816326531	0.0273736128236747	0.00309597523219821	0.0456950456950457
-0.0039469907185916	-0.0958132045088566	-0.0122419587133943	-0.00617283950617284	-0.0432382704691814
0.0018972597804943	-0.043633125556545	-0.00473876063183464	0.00310559006211173	-0.00192307692307676
0.00184572606548728	0.021415270018622	-0.0152606519350507	0	-0.00818882466281314
0.0211030027515253	-0.0501367365542389	-0.00458715596330282	0.0216718266253869	-0.0155415250121418
-0.0059516835766337	0.119961612284069	-0.0579150579150578	-0.0121212121212121	0.042427232363098
-0.018174103670179	-0.000856898029134515	0.000264410364886224	-0.00920245398773	-0.0123047799337435
-0.0040814366657063	0.0248713550600342	-0.0309278350515464	-0.00309597523219808	-0.0229995208433157
0.00460440673063021	-0.0460251046025104	0.00804691762138571	0.0124223602484471	-0.00588523786169684
0.00295155136419255	0.0228070175438596	0.00365309159788934	-0.00613496932515324	0.00986679822397634
0.00696238874533454	-0.00514579759862783	0.0111889997303855	0.00617283950617271	0.0205178309721543
7.12809180981603e-05	0.00172413793103445	0.000266631115851255	0	0.057922450933461
0.00128296507483968	-0.0395869191049913	-0.00159936025589762	-0.00306748466257662	0.0380090497737556
0.00614559605163244	-0.0645161290322581	-0.00226938993458824	0	-0.0584132519616391
-0.00146216069617703	0.0239463601532567	-0.0238158951030237	0.00307692307692301	0.00138888888888887
-0.00158239059068047	-0.0579981290926098	-0.057702850877193	-0.00306748466257662	-0.00369856680536301
-0.00565359322515018	-0.0347567030784508	-0.0296727272727273	-0.00923076923076917	0.0134570765661255
-0.00223623171166884	-0.058641975308642	-0.057412681756858	0	-0.0764652014652015
0.00512624877804529	-0.0229508196721312	-0.055820610687023	0.00310559006211173	-0.066931085770947
0.00218237024385619	-0.0335570469798657	0.0186963112683175	0.00309597523219821	0.0111583421891605
0.00641450482863089	-0.138888888888889	-0.0269510582010583	0.00617283950617271	-0.0168155543878087
-0.00343375902537684	0.0806451612903224	-0.0322854715378078	-0.00613496932515324	-0.00427578834847674
0.00129799636561007	0.0435323383084579	0.104302019315189	0	0.00751476113794949
0.0127981521636655	-0.0178784266984506	0.0214660518365399	0.0123456790123456	0.00106553010122539
0.00200134974750416	0.0449029126213591	0.013387297633873	-0.00304878048780481	0.0228845130388505
-0.00736233365074208	0.0813008130081302	-0.00168970814132114	-0.00305810397553524	-0.0119667013527576
0.00278427702386523	-0.0290010741138562	0.0750884751500232	-0.00613496932515324	0.00210637177461816
0.0161459670080964	-0.0365044247787609	0.0187491054816087	0.015432098765432	0.0136626379400946
0.013501412137494	-0.0275545350172216	0.0177016015734756	-0.00303951367781162	-0.00051840331778119
0.0181925281497089	-0.0436835891381347	0.0260905577029267	0.0213414634146342	-0.0280082987551867
-0.00818833162743093	-0.0345679012345678	-0.020045741961523	-0.00895522388059709	0.0229455709711847
0.0101853098218692	0.0601023017902812	0.00851180669961565	0.00301204819277115	0.00469483568075112
0.0183663498267745	-0.0349819059107357	-0.0129322080043562	0.09009009009009	-0.00726895119418479
0.00628066732090284	-0.05625	0.00441318438836033	0.0495867768595042	-0.0188284518828452
0.0100990399410527	-0.0198675496688741	-0.0258135383770425	0.0629921259842519	-0.0303837953091684
-0.0459138792936986	0.0486486486486486	-0.0521494009866102	-0.0395061728395061	0.00714678394722374
0.00971463266545232	-0.0760309278350515	-0.0057992565055762	-0.025706940874036	0.0393013100436681
0.0135631723124207	0.0404463040446304	0.0109183368232127	0.00527704485488127	-0.0288865546218488
-0.0148978246539223	0.180965147453083	0.00784139665631012	-0.0393700787401575	0.00162249864791777
0.00794075660242684	0.00454029511918265	-0.00308279506752792	0.0136612021857923	0.0167386609071274
-0.0159555634239178	0.148022598870057	-0.0113385362980415	-0.00808625336927218	-0.00796601168348371
0.0126610745046889	-0.0836614173228346	-0.0229371462615431	0.016304347826087	-0.00321199143468959
-0.00795025538529865	0.0107411385606874	-0.0361280487804878	0.00267379679144379	0.0016111707841031
0.00282055873925499	0.0446333687566419	-0.0205598608255575	-0.0106666666666667	-0.0134048257372653
0.0259386579758025	-0.0488301119023398	0.0332633618601648	0.0296495956873315	-0.0059782608695653
-0.00230635335073978	0.00213903743315503	0.0142209720268792	0.0340314136125655	-0.00820120284308356
2.18083482356848e-05	0.0117395944503737	-0.013251155624037	-0.00253164556962031	-0.00992282249173098
0.0042089194199106	-0.0189873417721519	-0.000780762023735134	0.0304568527918781	0.00334075723830731
-0.0208260945100765	0.00645161290322567	-0.0198468510704798	-0.0591133004926108	-0.0155382907880133
0.00408081793785631	0.0683760683760684	-0.0132334183673469	0.0157068062827225	0.0129650507328072
0.00450599695182551	0.00600000000000005	-0.00355469381160128	-0.00515463917525774	0.00166944908180299
0.00197902236295278	0.0447316103379721	-0.00940489703259282	0.0181347150259068	-0.0166666666666666
0	-0.0256898192197906	-0.00589294483548855	0.020356234096692	0.00621468926553669
0.00416968420128597	-0.0273437499999999	-0.0019759591635106	0.0124688279301745	-0.0106681639528356
-0.00745241165286179	0.1214859437751	-0.00643458175218625	-0.0123152709359605	-0.021566401816118
-0.000836709529681285	0.0922112802148612	0.000166057788110284	-0.00748129675810469	-0.0185614849187936
0.00185111728150212	0.111475409836066	0.000830151087498035	0.00502512562814071	0.0112293144208039
-0.0349962606132595	0.0892330383480825	0.000663570006635644	-0.0425	-0.0292226767971947
0.0090492580520162	-0.0765064319566689	0.00862068965517241	0.0130548302872062	-0.00722456351595416
0.00115207373271887	0.0278592375366568	-0.0154503616042078	0.0180412371134021	-0.00909642207398426
-0.00873214648344955	0.0192582025677603	-0.00901502504173612	-0.00506329113924051	-0.00489596083231333
0.0109942638623327	-0.0580825752274317	-0.00454851752021565	0.0101781170483461	-0.0166051660516606
0.00412022965214464	-0.0542347696879644	0.00896936875951939	-0.00503778337531487	0.00562851782363984
0.00811695591730572	-0.0157109190887668	-0.0345521637034553	0.0253164556962024	-0.0360696517412936
0.00840747330960848	-0.00798084596967276	-0.0151146629603891	0.00740740740740747	-0.0393548387096773
0.0442895584278089	-0.0909090909090908	0.00176397953783729	0.102941176470588	-0.030221625251847
0.119503231529591	0.052212389380531	0.000528262017960979	0.0444444444444445	0.0221606648199447
-0.00718813674439655	0.0386879730866273	-0.00351988736360437	-0.0191489361702127	0.0142276422764227
0.0144993633962336	0.0307692307692308	0.0151889791593075	0.0130151843817787	0.00868403473613894
-0.00462668115236209	0.106048703849175	-0.00730688935281829	-0.00428265524625259	0.0218543046357616
0.0104066693012664	-0.00568181818181819	0.0180511742025937	0.0193548387096774	-0.0116655865197667
0.00195559859941904	-0.0185714285714286	-0.00740230676536403	-0.00421940928270052	-0.00852459016393442
